EC;M;T;CO;W;TM;S;F;Classes;;;;;;;
-0,999971701;-0,037848587;0,285714286;1,413793103;6,666666667;-0,68558952;-0,8625;28,36708861;A;;;;;;;
-0,999920136;0,074055903;0,285714286;-0,517241379;10,5;-0,825327511;-0,9;30,16455696;A;;;;;;;
-0,999984615;-0,160868235;-0,035714286;0,689655172;7;-0,947598253;-0,9875;25,83544304;A;;;;;;;
-0,999945593;-0,006745135;-0,071428571;0,482758621;13,5;-0,100436681;-0,7625;11,94936709;A;;;;;;;
-0,999962105;0,049040706;-0,178571429;2,275862069;15,16666667;-0,240174672;-0,925;14,82278481;A;;;;;;;
-0,999906353;-0,060614564;0,25;1,137931034;5,833333333;-0,868995633;-0,9375;16,01265823;A;;;;;;;
-0,99999076;-0,128667551;-0,25;-0,344827586;7,166666667;-0,279475983;-0,9125;26,26582278;A;;;;;;;
-0,999980476;0,137579057;0,25;0,655172414;1,833333333;-0,663755459;-0,8625;16,50632911;A;;;;;;;
-0,999767943;0,075386793;-0,035714286;-0,724137931;3,5;-0,034934498;-0,8;20,84810127;A;;;;;;;
-0,999988976;0,042944713;0,214285714;-0,310344828;14,66666667;-0,371179039;-0,8125;21,84810127;A;;;;;;;
-0,999948284;-0,132764977;-0,25;2,344827586;8,166666667;-0,816593886;-0,75;12,97468354;A;;;;;;;
-0,999952712;-0,112474235;0,357142857;-0,862068966;6,333333333;-0,406113537;-0,925;24,30379747;A;;;;;;;
-0,999978369;0,068292313;0,357142857;2,24137931;4,666666667;-0,720524017;-0,975;24,63291139;A;;;;;;;
-0,999994133;-0,045773977;-0,214285714;-0,379310345;6;0,240174672;-0,7875;20,49367089;A;;;;;;;
-0,999883139;-0,096414571;0,357142857;1,655172414;2,5;-0,92139738;-0,8375;17,18987342;A;;;;;;;
-0,999987719;-0,100482897;-0,142857143;-0,620689655;13,16666667;-0,15720524;-0,8875;16,05063291;A;;;;;;;
-0,999989661;0,077865143;0,321428571;1,172413793;13,5;-0,056768559;-0,7875;17,93670886;A;;;;;;;
-0,999991441;-0,110718755;0,107142857;0,689655172;11,83333333;-0,35371179;-0,75;12,81012658;A;;;;;;;
-0,999996068;-0,111156205;-0,071428571;0,620689655;6,166666667;-0,825327511;-0,825;20,87341772;A;;;;;;;
-0,999986368;0,186845128;0,071428571;-0,793103448;0,833333333;0,065502183;-0,8375;26,06329114;A;;;;;;;
-0,999995748;-0,094970336;0,214285714;2;3,166666667;-0,414847162;-0,7875;16,25316456;A;;;;;;;
-0,999995683;-0,158857427;0,107142857;-0,137931034;7,166666667;-0,637554585;-0,775;27,50632911;A;;;;;;;
-0,999990992;-0,18435512;-0,035714286;0,896551724;-0,666666667;-0,497816594;-0,875;17,86075949;A;;;;;;;
-0,999994486;0,119946887;0,178571429;1,965517241;1,166666667;-0,244541485;-0,95;20,81012658;A;;;;;;;
-0,999981929;0,189126154;-0,25;1,517241379;9,5;-0,506550218;-0,7625;19,3164557;A;;;;;;;
-0,999993846;0,01462097;0,071428571;0,862068966;7;-0,397379913;-0,75;19,93670886;A;;;;;;;
-0,999986772;0,042020964;0,035714286;-0,344827586;6,666666667;-0,80349345;-0,975;18,17721519;A;;;;;;;
-0,999979966;-0,129065581;0,25;-0,827586207;11,66666667;0,131004367;-0,925;14,34177215;A;;;;;;;
-0,999996983;0,167139665;0,107142857;0,034482759;3,833333333;-0,318777293;-0,9625;26,20253165;A;;;;;;;
-0,999996227;-0,165377353;0,035714286;2,206896552;2,666666667;-0,777292576;-0,8625;16,11392405;A;;;;;;;
-0,999957599;0,078510148;-0,214285714;0,689655172;11,83333333;-0,694323144;-0,825;18,72151899;A;;;;;;;
-0,999905049;0,183294221;0;0,551724138;2,166666667;0,174672489;-0,775;25,94936709;A;;;;;;;
-0,999995471;0,091897566;-0,071428571;-0,517241379;12,5;0,100436681;-0,8875;14,40506329;A;;;;;;;
-0,999870905;-0,131421415;-0,142857143;0,137931034;7,166666667;-0,925764192;-0,7625;24,30379747;A;;;;;;;
-0,999961492;-0,026965243;0,25;1,068965517;9;-0,07860262;-0,9375;27,4556962;A;;;;;;;
-0,999880849;-0,061732847;-0,214285714;0,068965517;14;0,244541485;-0,925;14,83544304;A;;;;;;;
-0,999969436;0,139292175;0,107142857;1,827586207;12,33333333;0,213973799;-0,95;25,7721519;A;;;;;;;
-0,999968839;-0,036008664;0,071428571;0,827586207;2,5;-0,200873362;-0,7875;19,12658228;A;;;;;;;
-0,999885262;-0,026124066;-0,214285714;0,137931034;11;-0,812227074;-0,85;18,63291139;A;;;;;;;
-0,999984504;-0,17084093;0,25;0,275862069;5;-0,689956332;-0,8125;25,5443038;A;;;;;;;
-0,999994557;-0,074641507;0,392857143;-0,793103448;14,66666667;-0,19650655;-0,75;26,20253165;A;;;;;;;
-0,999830165;0,098663694;-0,285714286;0,172413793;1,166666667;-0,371179039;-0,95;30,43037975;A;;;;;;;
-0,999945584;-0,185258902;-0,285714286;-0,724137931;5,166666667;0,074235808;-0,9625;15,6835443;A;;;;;;;
-0,999996724;0,165876335;0,214285714;0,448275862;10,5;0,021834061;-0,875;12,27848101;A;;;;;;;
-0,999929753;-0,030586926;0,071428571;1,965517241;14,33333333;-0,283842795;-0,9625;18,73417722;A;;;;;;;
-0,99998371;0,113215659;0,392857143;2,068965517;6,166666667;-0,126637555;-0,8875;30,16455696;A;;;;;;;
-0,999990298;0,121964941;0,178571429;0,206896552;2,166666667;-0,327510917;-0,9125;30,41772152;A;;;;;;;
-0,999905554;0,025889829;0,428571429;0,827586207;9;0,026200873;-0,85;18,49367089;A;;;;;;;
-0,99998899;-0,169157781;-0,071428571;0,724137931;12,83333333;0,257641921;-0,85;24,26582278;A;;;;;;;
-0,999987207;-0,081133658;0,107142857;0,103448276;1,333333333;-0,820960699;-0,8;21,53164557;A;;;;;;;
-0,999941188;0,061227815;0,071428571;-0,793103448;8,666666667;-0,995633188;-0,7625;19,92405063;A;;;;;;;
-0,999758234;-0,022070435;-0,071428571;0,724137931;3,833333333;-0,192139738;-0,9125;17,70886076;A;;;;;;;
-0,999974859;-0,192988148;0,035714286;-0,482758621;12,16666667;-0,585152838;-0,9625;22,81012658;A;;;;;;;
-0,999944955;-0,023950631;-0,035714286;-0,344827586;9,333333333;-0,004366812;-0,8125;17,94936709;A;;;;;;;
-0,999964422;0,014006423;0,357142857;2;10,5;-0,497816594;-0,775;26,46835443;A;;;;;;;
-0,999795962;0,167263174;-0,25;1,827586207;13,16666667;-0,532751092;-0,7875;20,25316456;A;;;;;;;
-0,999874583;0,042339382;0,178571429;2,344827586;4,333333333;-0,475982533;-0,9625;27,35443038;A;;;;;;;
-0,999963092;0,011559391;0,392857143;1,379310345;1,666666667;-0,135371179;-0,75;20,39240506;A;;;;;;;
-0,999926145;0,126316091;-0,178571429;-0,068965517;2,666666667;0,19650655;-0,9375;13,41772152;A;;;;;;;
-0,999991197;-0,126360216;0,142857143;1,344827586;0,666666667;0,144104803;-0,9625;17,5443038;A;;;;;;;
-0,999747583;0,076178771;0,178571429;-0,310344828;4,666666667;-0,768558952;-0,8875;24,10126582;A;;;;;;;
-0,999987932;-0,059416618;0,107142857;2,24137931;1,333333333;0,179039301;-0,75;29,37974684;A;;;;;;;
-0,999774953;-0,044807728;-0,178571429;0,724137931;1,833333333;0,218340611;-0,8875;30,41772152;A;;;;;;;
-0,999957959;0,069717096;0,25;0,724137931;1,666666667;-0,310043668;-0,95;18,26582278;A;;;;;;;
-0,999992493;0,177342956;-0,25;2,413793103;3,333333333;-0,187772926;-0,9125;18,25316456;A;;;;;;;
-0,999953397;-0,076225873;0;-0,344827586;6,5;-0,266375546;-0,8375;18,4556962;A;;;;;;;
-0,999964041;0,019484063;-0,178571429;0,75862069;1,333333333;-0,414847162;-0,85;20,21518987;A;;;;;;;
-0,999971076;-0,092416289;0,285714286;1,724137931;-0,833333333;-0,026200873;-0,95;25,7721519;A;;;;;;;
-0,999985662;-0,045175053;-0,178571429;0,931034483;4,166666667;0,017467249;-0,975;14,64556962;A;;;;;;;
-0,999720223;0,127250589;0,142857143;1,482758621;12,33333333;0,152838428;-0,9625;19,41772152;A;;;;;;;
-0,9999762;0,055864327;0,142857143;1,137931034;3,5;-0,580786026;-0,925;12,34177215;A;;;;;;;
-0,99991858;0,066247187;-0,107142857;0,620689655;3,166666667;-0,358078603;-0,9375;15,84810127;A;;;;;;;
-0,9999771;0,134949231;0,392857143;0,103448276;2;-0,572052402;-0,75;12,40506329;A;;;;;;;
-0,999861686;0,024511112;0,357142857;-0,275862069;7;0,27510917;-0,975;22,91139241;A;;;;;;;
-0,999969103;-0,187406499;0,321428571;-0,379310345;1,5;-0,406113537;-0,8375;22,25316456;A;;;;;;;
-0,999944848;0,117858561;0,392857143;1,24137931;2,5;-0,956331878;-0,9625;23,10126582;A;;;;;;;
-0,999945289;-0,092238982;-0,107142857;0,586206897;14,83333333;-0,231441048;-0,75;29,48101266;A;;;;;;;
-0,999984111;-0,143593216;-0,25;1,793103448;9;-0,388646288;-0,925;16,41772152;A;;;;;;;
-0,999996255;0,04871545;0,357142857;1,793103448;8,833333333;-0,475982533;-0,85;18,69620253;A;;;;;;;
-0,999957191;0,087706724;0,357142857;0,620689655;3,666666667;0,262008734;-0,875;23,25316456;A;;;;;;;
-0,999982927;-0,081847115;-0,285714286;-0,379310345;7,666666667;-0,340611354;-0,8125;14,75949367;A;;;;;;;
-0,999993733;0,111083184;-0,285714286;-0,793103448;5,666666667;-0,855895197;-0,8125;19,62025316;A;;;;;;;
-0,999990543;-0,143703872;0,107142857;-0,482758621;0,166666667;-0,462882096;-0,7875;30,18987342;A;;;;;;;
-0,999900409;0,130265268;0;1,862068966;14,33333333;-0,266375546;-0,7875;21,55696203;A;;;;;;;
-0,999993932;-0,196794408;0,035714286;0,275862069;15,5;-0,759825328;-0,775;22,67088608;A;;;;;;;
-0,999995381;-0,002239342;0,035714286;1,137931034;15,33333333;-0,729257642;-0,85;21,75949367;A;;;;;;;
-0,999996123;-0,137196039;0,428571429;2,413793103;9,166666667;-0,925764192;-0,9125;16,18987342;A;;;;;;;
-0,999885014;0,024317035;-0,142857143;-0,586206897;0,833333333;-0,908296943;-0,95;23,34177215;A;;;;;;;
-0,999711099;0,022870717;-0,142857143;0,103448276;-0,666666667;-0,231441048;-0,875;15,75949367;A;;;;;;;
-0,999986494;-0,072935784;-0,25;-0,862068966;3;-0,602620087;-0,8;26,89873418;A;;;;;;;
-0,999978505;0,18136261;0,285714286;1,655172414;4,666666667;-0,013100437;-0,8625;20,67088608;A;;;;;;;
-0,99999579;-0,08436346;0,285714286;0,24137931;2;-0,589519651;-0,9125;14,87341772;A;;;;;;;
-0,999987373;0,028321166;-0,178571429;0,655172414;5,333333333;-0,283842795;-0,8375;15,12658228;A;;;;;;;
-0,999967785;-0,123892886;-0,25;1,310344828;7,833333333;-0,624454148;-0,8375;19,72151899;A;;;;;;;
-0,999972785;0,109718866;-0,035714286;-0,965517241;2,166666667;-0,615720524;-0,925;24,43037975;A;;;;;;;
-0,999893228;-0,202006601;0;1,413793103;15,33333333;-0,663755459;-0,9375;27,94936709;A;;;;;;;
-0,999826704;-0,183911177;0,142857143;0,931034483;6,333333333;-0,07860262;-0,8;28,46835443;A;;;;;;;
-0,999872247;-0,038975566;-0,285714286;0,206896552;8,166666667;-0,35371179;-0,8375;14,36708861;A;;;;;;;
-0,99999064;0,17937917;-0,285714286;0,206896552;2;-0,231441048;-0,95;27,39240506;A;;;;;;;
-0,999988558;-0,039229547;-0,178571429;-0,75862069;14,33333333;-0,716157205;-0,8875;23,17721519;A;;;;;;;
-0,999745712;-0,183846876;-0,071428571;1,482758621;1,333333333;-0,88209607;-0,8625;15,13924051;A;;;;;;;
-0,999994587;-0,01363201;0,142857143;0,24137931;6,666666667;-0,777292576;-0,8875;28,91139241;A;;;;;;;
-0,999995664;-0,086432673;-0,142857143;0,379310345;1,333333333;-0,951965066;-0,9125;26,78481013;A;;;;;;;
-0,999879808;-0,106317638;0;0,655172414;15,5;-0,366812227;-0,8125;13,15189873;A;;;;;;;
-0,999973637;0,07764414;-0,214285714;-0,448275862;7,5;-0,406113537;-0,9625;13,78481013;A;;;;;;;
-0,999994026;0,038080571;0,178571429;1,206896552;2,166666667;0,008733624;-0,8625;23,12658228;A;;;;;;;
-0,999940389;0,091404583;0,107142857;-0,034482759;13,66666667;-0,969432314;-0,9875;18,36708861;A;;;;;;;
-0,999935378;-0,052690044;0,071428571;-0,448275862;14,66666667;0,170305677;-0,85;15,64556962;A;;;;;;;
-0,999700614;0,054717969;0,392857143;-0,862068966;15;-0,061135371;-0,775;29,37974684;A;;;;;;;
-0,999978888;-0,151130298;0,142857143;0,931034483;3,666666667;-0,925764192;-0,775;25,6835443;A;;;;;;;
-0,999941349;0,069036102;-0,25;1,620689655;0,333333333;-0,528384279;-0,75;21,3164557;A;;;;;;;
-0,999994845;0,014043449;0,428571429;-0,862068966;3,333333333;-0,628820961;-0,75;18,18987342;A;;;;;;;
-0,999982862;0,13646941;-0,25;0,310344828;10,5;-0,35371179;-0,7875;18,35443038;A;;;;;;;
-0,999966677;0,110321235;-0,071428571;1,896551724;13;-0,663755459;-0,775;26,67088608;A;;;;;;;
-0,999978771;-0,023764542;0,142857143;-0,172413793;2,333333333;-0,069868996;-0,775;25,01265823;A;;;;;;;
-0,999965261;-0,182615672;0,178571429;2,103448276;5,666666667;0,288209607;-0,775;21,87341772;A;;;;;;;
-0,999842539;-0,013474232;0,357142857;0,827586207;3,333333333;-0,401746725;-0,825;21,34177215;A;;;;;;;
-0,999827008;0,05271283;0,392857143;0,034482759;3;-0,84279476;-0,9375;22,56962025;A;;;;;;;
-0,999986501;0,160687019;0,428571429;2,068965517;7;0,034934498;-0,925;20,12658228;A;;;;;;;
-0,99978544;-0,109097255;0,321428571;1,724137931;14;0,096069869;-0,8;20,07594937;A;;;;;;;
-0,999917925;-0,128975697;0,071428571;0,827586207;12,5;-0,860262009;-0,7875;24,70886076;A;;;;;;;
-0,999821377;-0,08212277;0,142857143;1,172413793;9;-0,008733624;-0,7625;22,72151899;A;;;;;;;
-0,99986334;-0,139536028;-0,178571429;1,413793103;7,666666667;-0,860262009;-0,975;18,17721519;A;;;;;;;
-0,999863776;-0,040228418;-0,285714286;1,172413793;7,666666667;0,144104803;-0,8625;30,24050633;A;;;;;;;
-0,999914912;0,040811455;0,035714286;1,310344828;13;-0,279475983;-0,95;27,53164557;A;;;;;;;
-0,999968468;0,086421773;-0,035714286;0,689655172;9,833333333;-0,96069869;-0,975;11,72151899;A;;;;;;;
-0,999967993;0,14166984;0,142857143;1,620689655;0,166666667;-0,746724891;-0,7625;12,75949367;A;;;;;;;
-0,999996189;0,185499477;0,071428571;2,344827586;15,33333333;-0,122270742;-0,75;16,01265823;A;;;;;;;
-0,999844792;-0,021507118;0,178571429;1,448275862;8,833333333;-0,004366812;-0,875;18,55696203;A;;;;;;;
-0,999943656;-0,012191122;-0,285714286;-0,137931034;12,5;-0,082969432;-0,9625;23,53164557;A;;;;;;;
-0,999981354;0,118899213;-0,107142857;-0,586206897;2,833333333;0,074235808;-0,875;16,12658228;A;;;;;;;
-0,99994808;0,081475983;0,107142857;1,793103448;10,16666667;0,126637555;-0,775;20,50632911;A;;;;;;;
-0,999985045;-0,022449793;0,071428571;0,689655172;9,333333333;-0,082969432;-0,875;14,13924051;A;;;;;;;
-0,999995927;-0,130613906;-0,142857143;0,551724138;1,833333333;-0,07860262;-0,85;22,3164557;A;;;;;;;
-0,999954604;-0,141762914;0,321428571;2,413793103;9,166666667;-0,820960699;-0,9375;28,18987342;A;;;;;;;
-0,999931108;-0,067794367;0,25;0,137931034;13,33333333;-0,585152838;-0,875;17,05063291;A;;;;;;;
-0,99992481;-0,197306561;0,25;-0,034482759;1;-0,436681223;-0,85;29,94936709;A;;;;;;;
-0,999996952;0,08534864;-0,035714286;-0,448275862;3,666666667;-0,72489083;-0,825;21,29113924;A;;;;;;;
-0,999896864;-0,088478342;0,214285714;2,379310345;14,16666667;-0,104803493;-0,8375;22,07594937;A;;;;;;;
-0,999996517;-0,061986357;0,071428571;1,24137931;7,333333333;-0,537117904;-0,7625;19,41772152;A;;;;;;;
-0,999994951;0,076885005;-0,25;-0,931034483;4,166666667;-0,27510917;-0,9625;18,40506329;A;;;;;;;
-0,999761024;-0,199632422;-0,214285714;-0,034482759;10,66666667;0,139737991;-0,925;21,89873418;A;;;;;;;
-0,999928082;0,09187009;0,142857143;1,034482759;8;-0,703056769;-0,8375;26,82278481;A;;;;;;;
-0,999848301;-0,025907892;0;-0,655172414;5,166666667;-0,310043668;-0,8375;15,79746835;A;;;;;;;
-0,999798309;0,110291834;0,214285714;1,034482759;0,5;-0,471615721;-0,75;25,96202532;A;;;;;;;
-0,999963602;0,035372877;0,035714286;1,24137931;6,833333333;-0,532751092;-0,75;23,75949367;A;;;;;;;
-0,999917206;0,166705238;0,071428571;0,310344828;13,83333333;0,144104803;-0,9375;18,60759494;A;;;;;;;
-0,999978721;-0,189112139;0,357142857;1,344827586;11,5;-0,589519651;-0,9;19,41772152;A;;;;;;;
-0,99993066;0,126524735;-0,142857143;2,034482759;0,666666667;0,074235808;-0,9875;26,67088608;A;;;;;;;
-0,999989362;-0,173314171;-0,25;-0,517241379;0,833333333;-0,436681223;-0,975;18,53164557;A;;;;;;;
-0,999965097;-0,023849694;0,321428571;1,931034483;10;-0,340611354;-0,775;20,98734177;A;;;;;;;
-0,999974148;-0,099524348;0,178571429;-0,379310345;7,333333333;-0,449781659;-0,775;20,49367089;A;;;;;;;
-0,999953816;-0,042238193;-0,25;2,172413793;3,833333333;-0,777292576;-0,775;21,91139241;A;;;;;;;
-0,999984582;0,064717178;0,035714286;1,034482759;10,33333333;-0,034934498;-0,8;13,88607595;A;;;;;;;
-0,999991844;-0,12586544;0;2,206896552;3,5;0,017467249;-0,9375;24,73417722;A;;;;;;;
-0,999921302;0,173212309;-0,285714286;-0,068965517;10,83333333;0;-0,75;24,43037975;A;;;;;;;
-0,99982696;0,034844;-0,142857143;1,413793103;9,166666667;-0,794759825;-0,775;27,2278481;A;;;;;;;
-0,999871747;0,166759859;0,25;-0,413793103;6,333333333;-0,572052402;-0,975;22,06329114;A;;;;;;;
-0,999946866;-0,194533128;0,357142857;0,172413793;-0,5;-0,580786026;-0,925;18,16455696;A;;;;;;;
-0,999915543;0,053794841;0,107142857;0,586206897;15,16666667;-0,855895197;-0,95;19,01265823;A;;;;;;;
-0,999819057;0,033538475;0;-0,931034483;12,16666667;-1,017467249;-0,7875;26,44303797;A;;;;;;;
-0,999923477;0,021249832;0,357142857;-0,724137931;1,666666667;-0,454148472;-0,9;29,35443038;A;;;;;;;
-0,999995172;0,155449783;-0,285714286;2,275862069;11,5;-0,873362445;-0,9625;18,41772152;A;;;;;;;
-0,999983767;0,078857451;0,214285714;0,137931034;5,833333333;0,15720524;-0,75;19,05063291;A;;;;;;;
-0,99999612;-0,136872074;0,178571429;1,793103448;4,666666667;-0,15720524;-0,975;25,51898734;A;;;;;;;
-0,999990004;-0,159251767;0,107142857;2,172413793;12;0,161572052;-0,85;16,6835443;A;;;;;;;
-0,999986079;0,043496043;0,214285714;1,24137931;5,333333333;-0,484716157;-0,8125;29,05063291;A;;;;;;;
-0,999955548;-0,05761459;0,321428571;-0,310344828;2,666666667;-0,331877729;-0,975;18,89873418;A;;;;;;;
-0,999986881;0,145014484;0,285714286;-0,75862069;4;-0,807860262;-0,8375;29,7721519;A;;;;;;;
-0,999874817;0,05141893;-0,035714286;1,896551724;13,66666667;-0,021834061;-0,925;23,32911392;A;;;;;;;
-0,999863647;0,002809933;0,178571429;0,137931034;2,333333333;-0,56768559;-0,8625;27,11392405;A;;;;;;;
-0,999933799;0,048244016;0,321428571;0,172413793;1,5;-0,672489083;-0,7875;29,87341772;A;;;;;;;
-0,999855327;0,043053946;0,392857143;0,034482759;13,83333333;-0,524017467;-0,8125;13,87341772;A;;;;;;;
-0,999976578;-0,035504372;0,035714286;-0,103448276;7,5;-0,820960699;-0,8625;26,7721519;A;;;;;;;
-0,99998773;0,054144584;0,035714286;-0,482758621;4,5;-0,35371179;-0,85;21,08860759;A;;;;;;;
-0,999790329;0,173714797;0,392857143;-0,310344828;9,666666667;-0,179039301;-0,8625;12,94936709;A;;;;;;;
-0,999995772;-0,147097228;0,25;-0,75862069;0,666666667;-0,768558952;-0,75;24,83544304;A;;;;;;;
-0,999847778;0,024418887;0,285714286;2,068965517;7,833333333;-0,458515284;-0,95;23,86075949;A;;;;;;;
-0,999991697;0,045948624;-0,285714286;0,068965517;-0,166666667;0,03930131;-0,8625;18,50632911;A;;;;;;;
-0,999996563;-0,040931554;0,035714286;1,689655172;8,5;0,19650655;-0,775;25;A;;;;;;;
-0,999971557;-0,098176972;0,214285714;-0,655172414;14,83333333;-0,244541485;-0,975;16,91139241;A;;;;;;;
-0,999994143;-0,200209639;-0,285714286;0,034482759;8,666666667;0,131004367;-0,7625;28,40506329;A;;;;;;;
-0,999993118;-0,106270535;0,214285714;-0,965517241;11,16666667;-0,947598253;-0,9;30,05063291;A;;;;;;;
-0,999986285;0,051523363;0,035714286;-0,896551724;4;-0,358078603;-0,9;17,05063291;A;;;;;;;
-0,999928314;-0,135815953;0,035714286;2,310344828;6,833333333;0,218340611;-0,8125;25,26582278;A;;;;;;;
-0,999932396;0,021411252;0,214285714;-0,482758621;-0,333333333;-0,615720524;-0,975;16,20253165;A;;;;;;;
-0,999806694;0,099038888;0,142857143;-0,068965517;11,66666667;0,048034934;-0,975;23,5443038;A;;;;;;;
-0,999884839;-0,018933881;0,214285714;-0,310344828;12,16666667;-0,681222707;-0,9375;25,46835443;A;;;;;;;
-0,999990778;-0,135505452;-0,142857143;0,896551724;0;-0,707423581;-0,8125;24,41772152;A;;;;;;;
-0,999828876;0,094106346;-0,214285714;-0,172413793;12,5;-0,327510917;-0,7875;20,03797468;A;;;;;;;
-0,999887606;0,112583416;0,071428571;0,379310345;12,5;0,283842795;-0,975;15,58227848;A;;;;;;;
-0,999727119;-0,147543617;0,321428571;0,379310345;15,66666667;-0,781659389;-0,8125;21,84810127;A;;;;;;;
-0,999752493;-0,119061751;-0,214285714;1,862068966;4,833333333;0,288209607;-0,9125;23,37974684;A;;;;;;;
-0,999985734;0,040904862;0,25;-0,620689655;12,5;-0,310043668;-0,75;13,24050633;A;;;;;;;
-0,999978038;0,004215729;0,035714286;0,517241379;-0,833333333;0,11790393;-0,9875;18,37974684;A;;;;;;;
-0,999855792;-0,108063321;-0,035714286;1,413793103;4,333333333;0,15720524;-0,9;11,81012658;A;;;;;;;
-0,999965747;0,022511636;-0,285714286;1,896551724;-0,833333333;-0,668122271;-0,85;23,69620253;A;;;;;;;
-0,999926928;0,183222996;0,142857143;2;9,5;-0,069868996;-0,8;16,74683544;A;;;;;;;
-0,999980191;-0,103425781;0,178571429;0,620689655;11;-0,174672489;-0,925;11,67088608;A;;;;;;;
-0,99997892;-0,118795079;1,392857143;1,793103448;13,33333333;-0,441048035;-0,5125;8,64556962;B;;;;;;;
-0,999996756;-0,016242205;2;0,413793103;6,833333333;0,15720524;-0,625;12,12658228;B;;;;;;;
-0,999927324;-0,087786563;0,821428571;0,655172414;4,666666667;-0,144104803;-0,55;7,632911392;B;;;;;;;
-0,999995946;0,15659313;1,107142857;-0,724137931;13,33333333;-0,755458515;-0,5625;11,18987342;B;;;;;;;
-0,99999653;0,027639409;1,785714286;-0,75862069;4,666666667;0,27510917;-0,6125;21,18987342;B;;;;;;;
-0,999984223;0,164400686;1,142857143;-0,827586207;13,16666667;-0,519650655;-0,75;13,39240506;B;;;;;;;
-0,999959467;-0,073929397;1,571428571;2,206896552;5,333333333;0,19650655;-0,625;12,98734177;B;;;;;;;
-0,999994341;0,010629152;2,357142857;2,172413793;14,83333333;-0,925764192;-0,725;13,35443038;B;;;;;;;
-0,999919722;-0,193333443;2,285714286;0,517241379;4,833333333;-0,689956332;-0,525;21,83544304;B;;;;;;;
-0,99997801;-0,015881736;1,357142857;2,448275862;13,5;-0,104803493;-0,725;24,07594937;B;;;;;;;
-0,999721268;0,185013024;0,892857143;2,24137931;15;-0,532751092;-0,525;14,59493671;B;;;;;;;
-0,999984225;-0,055337162;1,785714286;1,75862069;2,666666667;-0,362445415;-0,725;19,37974684;B;;;;;;;
-0,999993292;0,186707692;1,857142857;0,24137931;12;-0,668122271;-0,5125;6,797468354;B;;;;;;;
-0,999968402;0,173693357;1,142857143;-0,793103448;10,66666667;-0,19650655;-0,6125;7,088607595;B;;;;;;;
